gold_id,case_id,conversation_id,customer_message,context,proposed_status,proposed_areas,proposed_intents,proposed_primary_intent,proposed_states,proposed_should_escalate,human_status,human_areas,human_intents,human_primary_intent,human_states,human_should_escalate,human_escalation_reason,human_notes,review_flags,assistant_outcome,review_priority,assistant_status_recommendation,assistant_areas_recommendation,assistant_intents_recommendation,assistant_primary_intent_recommendation,assistant_states_recommendation,assistant_should_escalate_recommendation,assistant_escalation_reason_recommendation,assistant_notes_recommendation,human_action,adjudication_status
gold_0159,amazon_case_0041861,1108280,"for some reason, there is no option in the prime membership tab to cancel my prime membership, what do I do?","CUSTOMER: for some reason, there is no option in the prime membership tab to cancel my prime membership, what do I do?",NORMAL,DIGITAL_SERVICES_AND_PRIME,PRIME_MEMBERSHIP_MANAGEMENT,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,NORMAL,DIGITAL_SERVICES_AND_PRIME,PRIME_MEMBERSHIP_MANAGEMENT,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,DIGITAL_SERVICES_AND_PRIME,PRIME_MEMBERSHIP_MANAGEMENT,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0160,amazon_case_0031151,570820,"I know I’m using a free trial of Amazon Prime, but this really doesn’t bode well for me renewing it after the trial ends. <URL>","CUSTOMER: I know I’m using a free trial of Amazon Prime, but this really doesn’t bode well for me renewing it after the trial ends. <URL>",NORMAL,DIGITAL_SERVICES_AND_PRIME,PRIME_MEMBERSHIP_MANAGEMENT,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,NORMAL,DIGITAL_SERVICES_AND_PRIME,PRIME_MEMBERSHIP_MANAGEMENT,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,DIGITAL_SERVICES_AND_PRIME,PRIME_MEMBERSHIP_MANAGEMENT,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0161,amazon_case_0151607,2855130,My prime account just got renewed and I really need to cancel it. It happened 3 days ago without my knowledge. Can I get a refund?,CUSTOMER: My prime account just got renewed and I really need to cancel it. It happened 3 days ago without my knowledge. Can I get a refund?,NORMAL,DIGITAL_SERVICES_AND_PRIME,PRIME_MEMBERSHIP_MANAGEMENT,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,NORMAL,DIGITAL_SERVICES_AND_PRIME|REFUNDS_AND_BILLING,PRIME_MEMBERSHIP_MANAGEMENT|REFUND_STATUS_INQUIRY,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,,Prime renewal cancellation with refund request.,,,NORMAL,NORMAL,DIGITAL_SERVICES_AND_PRIME|REFUNDS_AND_BILLING,PRIME_MEMBERSHIP_MANAGEMENT|REFUND_STATUS_INQUIRY,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,,Prime renewal cancellation with refund request.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0162,amazon_case_0074102,372880,I was charged for Amazon prime membership but I don't even have Amazon prime. what a way to end things. FUCKING SAVAGE IM SO PISSED 😂,CUSTOMER: I was charged for Amazon prime membership but I don't even have Amazon prime. what a way to end things. FUCKING SAVAGE IM SO PISSED 😂,NORMAL,DIGITAL_SERVICES_AND_PRIME,PRIME_MEMBERSHIP_MANAGEMENT,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,NORMAL,DIGITAL_SERVICES_AND_PRIME|REFUNDS_AND_BILLING,PRIME_MEMBERSHIP_MANAGEMENT|UNRECOGNIZED_OR_DUPLICATE_CHARGE,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,,"Prime charge is not recognized, so two actionable aspects are present.",,,NORMAL,NORMAL,DIGITAL_SERVICES_AND_PRIME|REFUNDS_AND_BILLING,PRIME_MEMBERSHIP_MANAGEMENT|UNRECOGNIZED_OR_DUPLICATE_CHARGE,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,,"Prime charge is not recognized, so two actionable aspects are present.",Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0163,amazon_case_0006869,796432,"Hi, i want to renew the prime membership. How would i do that?","CUSTOMER: Hi, i want to renew the prime membership. How would i do that?
BRAND: If your Prime membership is expired, please check your cart where you can purchase membership for the next year. 1/2",NORMAL,DIGITAL_SERVICES_AND_PRIME,PRIME_MEMBERSHIP_MANAGEMENT,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,NORMAL,DIGITAL_SERVICES_AND_PRIME,PRIME_MEMBERSHIP_MANAGEMENT,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,DIGITAL_SERVICES_AND_PRIME,PRIME_MEMBERSHIP_MANAGEMENT,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0164,amazon_case_0093816,667781,I haven't received my refund yet.Please look into the matter.It is showing that refund has been issued on 10th November but its not reflecting in my account.,CUSTOMER: I haven't received my refund yet.Please look into the matter.It is showing that refund has been issued on 10th November but its not reflecting in my account.,NORMAL,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,NORMAL,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0165,amazon_case_0133122,727817,I am still waiting for my refund please. I can't #screenshot my bank account but this seller took my money on the 5th of September and,"CUSTOMER: I am still waiting for my refund please. I can't #screenshot my bank account but this seller took my money on the 5th of September and
CUSTOMER: Pushed out the delivery date from by the 5th to by the 20th, on the 27th I requested my refund in good faith. I am waiting.
BRAND: Were you emailed to advise the refund was requested?^CD",NORMAL,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,NORMAL,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0166,amazon_case_0048912,594613,When will I get this refund. No sign yet of my money. How long will it take.,"CUSTOMER: No sign of my order. Tracker says damaged and returned to shipper, yet I’ve never seen it. When was it damaged? When will it arrive.?
BRAND: When an item is damaged while in transit to your location, it will be returned. A refund will be awarded to you once the item has been returned.
CUSTOMER: I don’t want a refund I want a replacement.
CUSTOMER: Are you saying I have to re order the item again. It was on offer suppose the price has gone back up.
BRAND: Unfortunately, Bernio, that is exactly what you'll need to do if you want the item. We're happy to refund the order that didn't arrive, but there is nothing we can do if the price on the website has changed. We're very sorry for any frustration this may cause.
CUSTOMER: When will I get this refund. No sign yet of my money. How long will it take.",NORMAL,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,NORMAL,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0167,amazon_case_0116309,2538935,This order has been cancelled. I hace paid via cash. How'll get refund. Can you help. <URL>,"CUSTOMER: How'll I get refund of my order when replacement order is cancelled by and says u'll get refund 🙂
BRAND: You would have received an email with the reason for the cancellation of the order. Meanwhile, the refund would be processed to your original payment method.
CUSTOMER: This order has been cancelled. I hace paid via cash. How'll get refund. Can you help. <URL>",NORMAL,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,NORMAL,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,Explicit refund inquiry after a cancelled cash-on-delivery order.,TAXONOMY_GAP_REVIEW,UNRESOLVED,TAXONOMY_REVIEW,NORMAL,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,Explicit refund inquiry after a cancelled cash-on-delivery order.,Decide taxonomy-gap handling before final gold lock.,PRIORITY_CASE_ASSISTANT_ADJUDICATED_NEEDS_HUMAN_CONFIRMATION
gold_0168,amazon_case_0146961,1012312,it says refund issued on 14th Oct but I haven't received it yet,"CUSTOMER: I have still not received my refund for returned item...which supposed to b in my account by 19th Oct. Not the first time.
BRAND: Sorry for the hassle, Satya. Please report this to us here: <URL> and we’ll be glad to help you.
CUSTOMER: it says refund issued on 14th Oct but I haven't received it yet",NORMAL,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,NORMAL,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0169,amazon_case_0068432,362945,"cancelled order number 114-8691187-6786642. I need a Refund.spoke to my bankers, said you still have the money.pls refund!","CUSTOMER: cancelled order number 114-8691187-6786642. I need a Refund.spoke to my bankers, said you still have the money.pls refund!",NORMAL,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,NORMAL,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0170,amazon_case_0001850,789023,i returned the order ORDER # 405-7027922-1427525 which i received from you. a refund has not been initiated on my order,"CUSTOMER: i returned the order ORDER # 405-7027922-1427525 which i received from you. a refund has not been initiated on my order
BRAND: We'd like to check. Please connect with us here: <URL> our team will reach out to you. 1/2",NORMAL,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,NORMAL,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0171,amazon_case_0152143,1020973,My courier never came to.my home ordered by amazon. And the courier returned it without any notice. 5180711870585,CUSTOMER: My courier never came to.my home ordered by amazon. And the courier returned it without any notice. 5180711870585,NORMAL,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,WAITING_WINDOW_EXCEEDED,False,,"Courier returned the order without delivery; this is an undelivered/failed delivery case, not a return pickup.",,,NORMAL,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,WAITING_WINDOW_EXCEEDED,False,,"Courier returned the order without delivery; this is an undelivered/failed delivery case, not a return pickup.",Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0172,amazon_case_0078558,1953587,"Hi, i have requested for a return for 2 orders. Its shows self ship for both.. What does this mean? Can you arrange for a pickup? I work in amazon hyd, can i drop it at the pickup counter? Please assist. Thanks.","CUSTOMER: Hi, i have requested for a return for 2 orders. Its shows self ship for both.. What does this mean? Can you arrange for a pickup? I work in amazon hyd, can i drop it at the pickup counter? Please assist. Thanks.",NORMAL,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,NORMAL,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0173,amazon_case_0008542,12549,is there no customer service email? return pick up not arrived,"CUSTOMER: Mera refund ka paisa kisi dusreka account me dalke fir bolte ho galti ho gaya hai aur bara bara baat karte ho shame on u
BRAND: Sorry to know you're having trouble with the refund, we certainly did not expect this to happen. 1/2
BRAND: Have you reported this to our support team here: <URL> We'll definitely look into it. 2/2
CUSTOMER: Still not getting usefull solution of my refund problem shame you amazon
BRAND: I appreciate your patience. We've received your details, we are working on it and will get back to you at the earliest.
CUSTOMER: Very poor experience didn’t get refund after one month Amazon.in Order # 402-5322649-0419557 everytime they said wait for 48 hrs shameful
CUSTOMER: Everytime report to consumer support there would be new executive after a long understanding he or she said wait for next 48 hrs shameful
BRAND: I’m sorry about the issue you’re facing with refund. Let us look into it. Please share (1/2)^HR
BRAND: your details from the link here: <URL> to assist you accordingly. (2/2)^HR
BRAND: Also, as this a social medial platform, please don't provide order details. We consider it personal information.^HR
BRAND: I'm sorry about the pending refunds, we'll follow up with your concern to fetch you constant updates till your 1/2
BRAND: issue is resolved. Write to us here: <URL> & we'll take necessary actions to make things right. 2/2
CUSTOMER: Plz give my refund back i have provided all needed socument just check my account
BRAND: Thank you for keeping us posted, Suraj. We will get back to you soon with an update on the refund.
CUSTOMER: I bought a samsung uni.charger,used product &charging cable nt provided. U r nt accepting it's return.
BRAND: Apologies for the unpleasant experience, have you reported this to our support team here: <URL>
CUSTOMER: Yes Sir,I reported,they assured me too 4 d return &said pickup agent vl contact U but nothing done.
BRAND: Sorry for the delay with the pickup. Kindly drop in your details here: <URL> and we'll work on it.
CUSTOMER: Tried to drop details ,but could be successful.I could understand how&what 2 do. Order no. is <URL> uni. Charger.
BRAND: Please let us know if you need any assistance in filling the form, we'll assist.
BRAND: Please don’t provide your details here as we consider them to be personal information. Our page is visible to public.
CUSTOMER: I orderd a prodct and prepaid for it n it ws GIFT N It got canclled without any info.Nw I m gonna struggle for my money .this is pathetic
BRAND: Every canceled order is followed by an email with the reason for cancellation. Request you to check. 1/2
BRAND: The product reaches the fulfillment center there would be an auto refund initiated to your account. 2/2
CUSTOMER: Changed your mind about something you bought? Have no fear. Replace products with ease on Amazon. <URL>
CUSTOMER: please be more professional. site looks like full local products with cheap quality are available.With high cost maintain standrds
CUSTOMER: My friends are returning Amazon's return policy in India directly, they are cutting your pockets <URL>
BRAND: I'll make sure to forward your feedback internally to the concerned team, which helps us improve customer experience.
BRAND: We're sorry you feel this way. Please contact our support team here: <URL> and we'll investigate this.
CUSTOMER: Please send the details of the courier Person. order ID:408-2814251-6893940
BRAND: We've responded to your concern here: <URL> please check.
BRAND: Please don't provide your order details, we consider it to be personal information. Our page is visible to the public.
CUSTOMER: what about refund for electronic products
BRAND: Please check this link here: <URL> to know about the return policies of products available on our website.
CUSTOMER: This is with reference to Order ID 171-6312606-0365905 where it shows Amazon is purchasing products from other portals like ebay and selling
CUSTOMER: Please do not purchase anything from Amazon ad we are filling case in consumer court for such unfair practices. Amazon.in please respond
BRAND: I'm sorry, please fill this form: <URL> and we'll get back to you right away. (1/2)
BRAND: Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ (2/2)^SI
CUSTOMER: Oh we did not know that please take this issue seriously as this will lead 2 close down your services in India if v go public with FIRnotice
CUSTOMER: We have raised relevant ticket please resolve immediately
BRAND: We will not leave you disappointed. Could you confirm sharing details here: <URL>
BRAND: I do understand the gravity of this situation. Our team is currently looking into this, you'd receive an update soon.
CUSTOMER: We have already done that and your customer care says we cannot assist you with any compensation
CUSTOMER: Your customer cade stats we would not be able to assist any further so do we need to file a case against this fraud company?
BRAND: I'm afraid we haven't received your details yet. Please fill the form provided earlier and we'll get back to you soon.
CUSTOMER: Filled the form second time ""Thank you! Your message has been sent.We will contact you within 12 business hours,7 days a week 10:00 to 19:00
BRAND: Appreciate your patience and understanding in this regard. 2/2
BRAND: We have received your reply. We will work on it and get back to you with an update. 1/2
CUSTOMER: Why did your escalation desk mention that we would not be able 2 assist any further,is it fair to purchase from ebay and sell on ur platform
CUSTOMER: How can you send ebay invoice under amazon parcel,and state Rs 700 after we spending Rs 2736. You think customers are fool
CUSTOMER: Confirm whether you have received and when would you be compensating over this???
BRAND: Sorry about the miscommunication. We've received your details and will reach out to you soon.
CUSTOMER: The worst thing i experienced as i got a book of price ₹60,but i had paid ₹160 for it,even they didn't mention the real price of in on site.
BRAND: Request you to wait and our team will get back to you at the earliest with an update.
BRAND: We've responded to you here: <URL> request you to check.
CUSTOMER: is there no customer service email? return pick up not arrived",NORMAL,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,NORMAL,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0174,amazon_case_0022901,294880,Disappointed that a Guaranteed delivery not made! Courier guy asks me pick up order myself. Wrongly updated as delivery attempted!,CUSTOMER: Disappointed that a Guaranteed delivery not made! Courier guy asks me pick up order myself. Wrongly updated as delivery attempted!,NORMAL,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Courier misconduct/asking customer to collect the package is the central complaint.,,,NORMAL,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Courier misconduct/asking customer to collect the package is the central complaint.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0175,amazon_case_0124500,453232,"Correct. It was scanned as ""delivered. Available for pickup"". But since we were home all day and got other mail I called them and was told they had too many packages to get out so they marked them that way and would try again today. Still waiting...","CUSTOMER: Received!
BRAND: Excellent! We're glad you got it!
CUSTOMER: thought you'd like to know that told me the reason I don't have my package yet is because #cybermonday overwhelmed them. But the went ahead and marked as delivered. I guess to keep you happy.
BRAND: Thanks for reaching out. I'm so sorry for the inconvenience! Just to confirm, the package was scanned delivered but not receive?
CUSTOMER: Correct. It was scanned as ""delivered. Available for pickup"". But since we were home all day and got other mail I called them and was told they had too many packages to get out so they marked them that way and would try again today. Still waiting...",NORMAL,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,INITIAL_INQUIRY,False,,Tracking status indicates available/delivered while customer still does not have the package.,,,NORMAL,NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,INITIAL_INQUIRY,False,,Tracking status indicates available/delivered while customer still does not have the package.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0176,amazon_case_0042540,2682181,"Yeah! I already received a refund for the shipping costs I paid for one day shipping, but I was just told that the package is delayed until tomorrow when I needed it today. I contacted UPS to see if I can pick up the package wherever it currently is.","CUSTOMER: Don’t offer one day shipping knowing you can’t deliver it on time!
BRAND: We'd like to help! Do you need assistance with a current order? Have we missed our mark?
CUSTOMER: Yeah! I already received a refund for the shipping costs I paid for one day shipping, but I was just told that the package is delayed until tomorrow when I needed it today. I contacted UPS to see if I can pick up the package wherever it currently is.
CUSTOMER: If it arrives tomorrow I’m going to return it and ask for a full refund",NORMAL,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT|REFUNDS_AND_BILLING,DELIVERY_DELAYED|REFUND_STATUS_INQUIRY,DELIVERY_DELAYED,WAITING_WINDOW_EXCEEDED,False,,Delayed order plus shipping-cost refund context.,,,NORMAL,NORMAL,DELIVERY_AND_FULFILLMENT|REFUNDS_AND_BILLING,DELIVERY_DELAYED|REFUND_STATUS_INQUIRY,DELIVERY_DELAYED,WAITING_WINDOW_EXCEEDED,False,,Delayed order plus shipping-cost refund context.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0177,amazon_case_0046369,2688055,"I requested a courier pick up for 2 returns (one order) and no one has turned up for 48 hours, even though it's supposed to be next day. How am I supposed to leave the house? Second time this has happened.","CUSTOMER: I requested a courier pick up for 2 returns (one order) and no one has turned up for 48 hours, even though it's supposed to be next day. How am I supposed to leave the house? Second time this has happened.",NORMAL,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,NORMAL,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0178,amazon_case_0098426,1724923,my card was charged twice for an order I did last week. Help!,CUSTOMER: my card was charged twice for an order I did last week. Help!,NORMAL,REFUNDS_AND_BILLING,UNRECOGNIZED_OR_DUPLICATE_CHARGE,UNRECOGNIZED_OR_DUPLICATE_CHARGE,INITIAL_INQUIRY,False,NORMAL,REFUNDS_AND_BILLING,UNRECOGNIZED_OR_DUPLICATE_CHARGE,UNRECOGNIZED_OR_DUPLICATE_CHARGE,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,REFUNDS_AND_BILLING,UNRECOGNIZED_OR_DUPLICATE_CHARGE,UNRECOGNIZED_OR_DUPLICATE_CHARGE,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0179,amazon_case_0058027,608142,who can I speak to about being charge twice for an order?,CUSTOMER: who can I speak to about being charge twice for an order?,NORMAL,REFUNDS_AND_BILLING,UNRECOGNIZED_OR_DUPLICATE_CHARGE,UNRECOGNIZED_OR_DUPLICATE_CHARGE,INITIAL_INQUIRY,False,NORMAL,REFUNDS_AND_BILLING,UNRECOGNIZED_OR_DUPLICATE_CHARGE,UNRECOGNIZED_OR_DUPLICATE_CHARGE,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,REFUNDS_AND_BILLING,UNRECOGNIZED_OR_DUPLICATE_CHARGE,UNRECOGNIZED_OR_DUPLICATE_CHARGE,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0180,amazon_case_0133152,727847,I purchased an item and amazon charged me twice,"CUSTOMER: need some help
BRAND: Hi Robert. With out giving account or personal info, what's up?
CUSTOMER: I purchased an item and amazon charged me twice",NORMAL,REFUNDS_AND_BILLING,UNRECOGNIZED_OR_DUPLICATE_CHARGE,UNRECOGNIZED_OR_DUPLICATE_CHARGE,INITIAL_INQUIRY,False,NORMAL,REFUNDS_AND_BILLING,UNRECOGNIZED_OR_DUPLICATE_CHARGE,UNRECOGNIZED_OR_DUPLICATE_CHARGE,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,REFUNDS_AND_BILLING,UNRECOGNIZED_OR_DUPLICATE_CHARGE,UNRECOGNIZED_OR_DUPLICATE_CHARGE,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
